Module	SS	Quartile	type	variable	value
M133.1	Zhou	Q1	terms	rep_inc	0.0
M133.1	Zhou	Q1	genes	rep_inc	0.0
M133.1	Zhou	Q2	terms	rep_inc	0.0
M133.1	Zhou	Q2	genes	rep_inc	0.0
M133.1	Zhou	Q3	terms	rep_inc	0.0
M133.1	Zhou	Q3	genes	rep_inc	0.0
M133.1	Resnik	Q0	terms	rep	51.724137931034484
M133.1	Resnik	Q0	genes	rep	100.0
M133.1	Resnik	Q1	terms	rep_inc	20.689655172413794
M133.1	Resnik	Q1	genes	rep_inc	81.81818181818181
M133.1	Resnik	Q2	terms	rep_inc	3.4482758620689653
M133.1	Resnik	Q2	genes	rep_inc	27.272727272727273
M133.1	Resnik	Q3	terms	rep_inc	0.0
M133.1	Resnik	Q3	genes	rep_inc	0.0
M133.1	Lin	Q0	terms	rep	26.829268292682926
M133.1	Lin	Q0	genes	rep	90.9090909090909
M133.1	Lin	Q1	terms	rep_inc	17.073170731707318
M133.1	Lin	Q1	genes	rep_inc	81.81818181818181
M133.1	Lin	Q2	terms	rep_inc	4.878048780487805
M133.1	Lin	Q2	genes	rep_inc	27.272727272727273
M133.1	Lin	Q3	terms	rep_inc	0.0
M133.1	Lin	Q3	genes	rep_inc	0.0
M133.1	Nunivers	Q0	terms	rep	17.77777777777778
M133.1	Nunivers	Q0	genes	rep	90.9090909090909
M133.1	Nunivers	Q1	terms	rep_inc	13.333333333333334
M133.1	Nunivers	Q1	genes	rep_inc	90.9090909090909
M133.1	Nunivers	Q2	terms	rep_inc	2.2222222222222223
M133.1	Nunivers	Q2	genes	rep_inc	27.272727272727273
M133.1	Nunivers	Q3	terms	rep_inc	0.0
M133.1	Nunivers	Q3	genes	rep_inc	0.0
M133.1	AIC	Q0	terms	rep	50.0
M133.1	AIC	Q0	genes	rep	100.0
M133.1	AIC	Q1	terms	rep_inc	0.0
M133.1	AIC	Q1	genes	rep_inc	0.0
M133.1	AIC	Q2	terms	rep_inc	0.0
M133.1	AIC	Q2	genes	rep_inc	0.0
M133.1	AIC	Q3	terms	rep_inc	0.0
M133.1	AIC	Q3	genes	rep_inc	0.0
M133.1	DAVID	Q0	terms	rep	6.25
M133.1	DAVID	Q0	genes	rep	36.36363636363637
M133.1	DAVID	Q1	terms	rep_inc	6.25
M133.1	DAVID	Q1	genes	rep_inc	36.36363636363637
M133.1	DAVID	Q2	terms	rep_inc	0.0
M133.1	DAVID	Q2	genes	rep_inc	0.0
M133.1	DAVID	Q3	terms	rep_inc	0.0
M133.1	DAVID	Q3	genes	rep_inc	0.0
M133.0	DF	Q0	terms	rep	20.0
M133.0	DF	Q0	genes	rep	92.85714285714286
M133.0	DF	Q1	terms	rep_inc	13.333333333333334
M133.0	DF	Q1	genes	rep_inc	71.42857142857143
M133.0	DF	Q2	terms	rep_inc	6.666666666666667
M133.0	DF	Q2	genes	rep_inc	50.0
M133.0	DF	Q3	terms	rep_inc	3.3333333333333335
M133.0	DF	Q3	genes	rep_inc	35.714285714285715
M133.0	Ganesan	Q0	terms	rep	46.15384615384615
M133.0	Ganesan	Q0	genes	rep	100.0
M133.0	Ganesan	Q1	terms	rep_inc	0.0
M133.0	Ganesan	Q1	genes	rep_inc	0.0
M133.0	Ganesan	Q2	terms	rep_inc	0.0
M133.0	Ganesan	Q2	genes	rep_inc	0.0
M133.0	Ganesan	Q3	terms	rep_inc	0.0
M133.0	Ganesan	Q3	genes	rep_inc	0.0
M133.0	LC	Q0	terms	rep	66.66666666666667
M133.0	LC	Q0	genes	rep	100.0
M133.0	LC	Q1	terms	rep_inc	0.0
M133.0	LC	Q1	genes	rep_inc	0.0
M133.0	LC	Q2	terms	rep_inc	0.0
M133.0	LC	Q2	genes	rep_inc	0.0
M133.0	LC	Q3	terms	rep_inc	0.0
M133.0	LC	Q3	genes	rep_inc	0.0
M133.0	PS	Q0	terms	rep	33.333333333333336
M133.0	PS	Q0	genes	rep	100.0
M133.0	PS	Q1	terms	rep_inc	9.523809523809524
M133.0	PS	Q1	genes	rep_inc	35.714285714285715
M133.0	PS	Q2	terms	rep_inc	0.0
M133.0	PS	Q2	genes	rep_inc	0.0
M133.0	PS	Q3	terms	rep_inc	0.0
M133.0	PS	Q3	genes	rep_inc	0.0
M133.0	Zhou	Q0	terms	rep	54.54545454545455
M133.0	Zhou	Q0	genes	rep	100.0
M133.0	Zhou	Q1	terms	rep_inc	0.0
M133.0	Zhou	Q1	genes	rep_inc	0.0
M133.0	Zhou	Q2	terms	rep_inc	0.0
M133.0	Zhou	Q2	genes	rep_inc	0.0
M133.0	Zhou	Q3	terms	rep_inc	0.0
M133.0	Zhou	Q3	genes	rep_inc	0.0
M133.0	Resnik	Q0	terms	rep	48.648648648648646
M133.0	Resnik	Q0	genes	rep	100.0
M133.0	Resnik	Q1	terms	rep_inc	18.91891891891892
M133.0	Resnik	Q1	genes	rep_inc	78.57142857142857
M133.0	Resnik	Q2	terms	rep_inc	5.405405405405405
M133.0	Resnik	Q2	genes	rep_inc	35.714285714285715
M133.0	Resnik	Q3	terms	rep_inc	0.0
M133.0	Resnik	Q3	genes	rep_inc	0.0
M133.0	Lin	Q0	terms	rep	33.333333333333336
M133.0	Lin	Q0	genes	rep	100.0
M133.0	Lin	Q1	terms	rep_inc	11.904761904761905
M133.0	Lin	Q1	genes	rep_inc	57.142857142857146
M133.0	Lin	Q2	terms	rep_inc	4.761904761904762
M133.0	Lin	Q2	genes	rep_inc	35.714285714285715
M133.0	Lin	Q3	terms	rep_inc	0.0
M133.0	Lin	Q3	genes	rep_inc	0.0
M133.0	Nunivers	Q0	terms	rep	15.151515151515152
M133.0	Nunivers	Q0	genes	rep	85.71428571428571
M133.0	Nunivers	Q1	terms	rep_inc	10.606060606060606
M133.0	Nunivers	Q1	genes	rep_inc	71.42857142857143
M133.0	Nunivers	Q2	terms	rep_inc	4.545454545454546
M133.0	Nunivers	Q2	genes	rep_inc	50.0
M133.0	Nunivers	Q3	terms	rep_inc	1.5151515151515151
M133.0	Nunivers	Q3	genes	rep_inc	28.571428571428573
M133.0	AIC	Q0	terms	rep	41.666666666666664
M133.0	AIC	Q0	genes	rep	100.0
M133.0	AIC	Q1	terms	rep_inc	0.0
M133.0	AIC	Q1	genes	rep_inc	0.0
M133.0	AIC	Q2	terms	rep_inc	0.0
M133.0	AIC	Q2	genes	rep_inc	0.0
M133.0	AIC	Q3	terms	rep_inc	0.0
M133.0	AIC	Q3	genes	rep_inc	0.0
M133.0	DAVID	Q0	terms	rep	9.090909090909092
M133.0	DAVID	Q0	genes	rep	35.714285714285715
M133.0	DAVID	Q1	terms	rep_inc	0.0
M133.0	DAVID	Q1	genes	rep_inc	0.0
M133.0	DAVID	Q2	terms	rep_inc	0.0
M133.0	DAVID	Q2	genes	rep_inc	0.0
M133.0	DAVID	Q3	terms	rep_inc	0.0
M133.0	DAVID	Q3	genes	rep_inc	0.0
M32.8	DF	Q0	terms	rep	19.166666666666668
M32.8	DF	Q0	genes	rep	90.0
M32.8	DF	Q1	terms	rep_inc	15.0
M32.8	DF	Q1	genes	rep_inc	80.0
M32.8	DF	Q2	terms	rep_inc	4.166666666666667
M32.8	DF	Q2	genes	rep_inc	60.0
M32.8	DF	Q3	terms	rep_inc	0.8333333333333334
M32.8	DF	Q3	genes	rep_inc	30.0
M32.8	Ganesan	Q0	terms	rep	66.66666666666667
M32.8	Ganesan	Q0	genes	rep	100.0
M32.8	Ganesan	Q1	terms	rep_inc	0.0
M32.8	Ganesan	Q1	genes	rep_inc	0.0
M32.8	Ganesan	Q2	terms	rep_inc	0.0
M32.8	Ganesan	Q2	genes	rep_inc	0.0
M32.8	Ganesan	Q3	terms	rep_inc	0.0
M32.8	Ganesan	Q3	genes	rep_inc	0.0
M32.8	LC	Q0	terms	rep	57.142857142857146
M32.8	LC	Q0	genes	rep	100.0
M32.8	LC	Q1	terms	rep_inc	14.285714285714286
M32.8	LC	Q1	genes	rep_inc	30.0
M32.8	LC	Q2	terms	rep_inc	14.285714285714286
M32.8	LC	Q2	genes	rep_inc	30.0
M32.8	LC	Q3	terms	rep_inc	14.285714285714286
M32.8	LC	Q3	genes	rep_inc	30.0
M32.8	PS	Q0	terms	rep	46.15384615384615
M32.8	PS	Q0	genes	rep	100.0
M32.8	PS	Q1	terms	rep_inc	0.0
M32.8	PS	Q1	genes	rep_inc	0.0
M32.8	PS	Q2	terms	rep_inc	0.0
M32.8	PS	Q2	genes	rep_inc	0.0
M32.8	PS	Q3	terms	rep_inc	0.0
M32.8	PS	Q3	genes	rep_inc	0.0
M32.8	Zhou	Q0	terms	rep	60.714285714285715
M32.8	Zhou	Q0	genes	rep	100.0
M32.8	Zhou	Q1	terms	rep_inc	0.0
M32.8	Zhou	Q1	genes	rep_inc	0.0
M32.8	Zhou	Q2	terms	rep_inc	0.0
M32.8	Zhou	Q2	genes	rep_inc	0.0
M32.8	Zhou	Q3	terms	rep_inc	0.0
M32.8	Zhou	Q3	genes	rep_inc	0.0
M32.8	Resnik	Q0	terms	rep	17.037037037037038
M32.8	Resnik	Q0	genes	rep	100.0
M32.8	Resnik	Q1	terms	rep_inc	10.37037037037037
M32.8	Resnik	Q1	genes	rep_inc	60.0
M32.8	Resnik	Q2	terms	rep_inc	3.7037037037037037
M32.8	Resnik	Q2	genes	rep_inc	50.0
M32.8	Resnik	Q3	terms	rep_inc	0.7407407407407407
M32.8	Resnik	Q3	genes	rep_inc	30.0
M32.8	Lin	Q0	terms	rep	15.555555555555555
M32.8	Lin	Q0	genes	rep	90.0
M32.8	Lin	Q1	terms	rep_inc	7.407407407407407
M32.8	Lin	Q1	genes	rep_inc	50.0
M32.8	Lin	Q2	terms	rep_inc	2.962962962962963
M32.8	Lin	Q2	genes	rep_inc	50.0
M32.8	Lin	Q3	terms	rep_inc	0.7407407407407407
M32.8	Lin	Q3	genes	rep_inc	30.0
M32.8	Nunivers	Q0	terms	rep	14.285714285714286
M32.8	Nunivers	Q0	genes	rep	90.0
M32.8	Nunivers	Q1	terms	rep_inc	11.564625850340136
M32.8	Nunivers	Q1	genes	rep_inc	80.0
M32.8	Nunivers	Q2	terms	rep_inc	4.761904761904762
M32.8	Nunivers	Q2	genes	rep_inc	60.0
M32.8	Nunivers	Q3	terms	rep_inc	0.6802721088435374
M32.8	Nunivers	Q3	genes	rep_inc	30.0
M32.8	AIC	Q0	terms	rep	31.506849315068493
M32.8	AIC	Q0	genes	rep	100.0
M32.8	AIC	Q1	terms	rep_inc	21.91780821917808
M32.8	AIC	Q1	genes	rep_inc	80.0
M32.8	AIC	Q2	terms	rep_inc	2.73972602739726
M32.8	AIC	Q2	genes	rep_inc	40.0
M32.8	AIC	Q3	terms	rep_inc	0.0
M32.8	AIC	Q3	genes	rep_inc	0.0
M32.8	DAVID	Q0	terms	rep	15.0
M32.8	DAVID	Q0	genes	rep	40.0
M32.8	DAVID	Q1	terms	rep_inc	15.0
M32.8	DAVID	Q1	genes	rep_inc	40.0
M32.8	DAVID	Q2	terms	rep_inc	5.0
M32.8	DAVID	Q2	genes	rep_inc	30.0
M32.8	DAVID	Q3	terms	rep_inc	0.0
M32.8	DAVID	Q3	genes	rep_inc	0.0
M32.7	DF	Q0	terms	rep	0.0
M32.7	DF	Q0	genes	rep	0.0
M32.7	DF	Q1	terms	rep_inc	0.0
M32.7	DF	Q1	genes	rep_inc	0.0
M32.7	DF	Q2	terms	rep_inc	0.0
M32.7	DF	Q2	genes	rep_inc	0.0
M32.7	DF	Q3	terms	rep_inc	0.0
M32.7	DF	Q3	genes	rep_inc	0.0
M32.7	Ganesan	Q0	terms	rep	0.0
M32.7	Ganesan	Q0	genes	rep	0.0
M32.7	Ganesan	Q1	terms	rep_inc	0.0
M32.7	Ganesan	Q1	genes	rep_inc	0.0
M32.7	Ganesan	Q2	terms	rep_inc	0.0
M32.7	Ganesan	Q2	genes	rep_inc	0.0
M32.7	Ganesan	Q3	terms	rep_inc	0.0
M32.7	Ganesan	Q3	genes	rep_inc	0.0
M32.7	LC	Q0	terms	rep	0.0
M32.7	LC	Q0	genes	rep	0.0
M32.7	LC	Q1	terms	rep_inc	0.0
M32.7	LC	Q1	genes	rep_inc	0.0
M32.7	LC	Q2	terms	rep_inc	0.0
M32.7	LC	Q2	genes	rep_inc	0.0
M32.7	LC	Q3	terms	rep_inc	0.0
M32.7	LC	Q3	genes	rep_inc	0.0
M32.7	PS	Q0	terms	rep	0.0
M32.7	PS	Q0	genes	rep	0.0
M32.7	PS	Q1	terms	rep_inc	0.0
M32.7	PS	Q1	genes	rep_inc	0.0
M32.7	PS	Q2	terms	rep_inc	0.0
M32.7	PS	Q2	genes	rep_inc	0.0
M32.7	PS	Q3	terms	rep_inc	0.0
M32.7	PS	Q3	genes	rep_inc	0.0
M32.7	Zhou	Q0	terms	rep	0.0
M32.7	Zhou	Q0	genes	rep	0.0
M32.7	Zhou	Q1	terms	rep_inc	0.0
M32.7	Zhou	Q1	genes	rep_inc	0.0
M32.7	Zhou	Q2	terms	rep_inc	0.0
M32.7	Zhou	Q2	genes	rep_inc	0.0
M32.7	Zhou	Q3	terms	rep_inc	0.0
M32.7	Zhou	Q3	genes	rep_inc	0.0
M32.7	Resnik	Q0	terms	rep	0.0
M32.7	Resnik	Q0	genes	rep	0.0
M32.7	Resnik	Q1	terms	rep_inc	0.0
M32.7	Resnik	Q1	genes	rep_inc	0.0
M32.7	Resnik	Q2	terms	rep_inc	0.0
M32.7	Resnik	Q2	genes	rep_inc	0.0
M32.7	Resnik	Q3	terms	rep_inc	0.0
M32.7	Resnik	Q3	genes	rep_inc	0.0
M32.7	Lin	Q0	terms	rep	0.0
M32.7	Lin	Q0	genes	rep	0.0
M32.7	Lin	Q1	terms	rep_inc	0.0
M32.7	Lin	Q1	genes	rep_inc	0.0
M32.7	Lin	Q2	terms	rep_inc	0.0
M32.7	Lin	Q2	genes	rep_inc	0.0
M32.7	Lin	Q3	terms	rep_inc	0.0
M32.7	Lin	Q3	genes	rep_inc	0.0
M32.7	Nunivers	Q0	terms	rep	0.0
M32.7	Nunivers	Q0	genes	rep	0.0
M32.7	Nunivers	Q1	terms	rep_inc	0.0
M32.7	Nunivers	Q1	genes	rep_inc	0.0
M32.7	Nunivers	Q2	terms	rep_inc	0.0
M32.7	Nunivers	Q2	genes	rep_inc	0.0
M32.7	Nunivers	Q3	terms	rep_inc	0.0
M32.7	Nunivers	Q3	genes	rep_inc	0.0
M32.7	AIC	Q0	terms	rep	0.0
M32.7	AIC	Q0	genes	rep	0.0
M32.7	AIC	Q1	terms	rep_inc	0.0
M32.7	AIC	Q1	genes	rep_inc	0.0
M32.7	AIC	Q2	terms	rep_inc	0.0
M32.7	AIC	Q2	genes	rep_inc	0.0
M32.7	AIC	Q3	terms	rep_inc	0.0
M32.7	AIC	Q3	genes	rep_inc	0.0
M32.7	DAVID	Q0	terms	rep	0.0
M32.7	DAVID	Q0	genes	rep	0.0
M32.7	DAVID	Q1	terms	rep_inc	0.0
M32.7	DAVID	Q1	genes	rep_inc	0.0
M32.7	DAVID	Q2	terms	rep_inc	0.0
M32.7	DAVID	Q2	genes	rep_inc	0.0
M32.7	DAVID	Q3	terms	rep_inc	0.0
M32.7	DAVID	Q3	genes	rep_inc	0.0
M32.6	DF	Q0	terms	rep	0.0
M32.6	DF	Q0	genes	rep	0.0
M32.6	DF	Q1	terms	rep_inc	0.0
M32.6	DF	Q1	genes	rep_inc	0.0
M32.6	DF	Q2	terms	rep_inc	0.0
M32.6	DF	Q2	genes	rep_inc	0.0
M32.6	DF	Q3	terms	rep_inc	0.0
M32.6	DF	Q3	genes	rep_inc	0.0
M32.6	Ganesan	Q0	terms	rep	0.0
M32.6	Ganesan	Q0	genes	rep	0.0
M32.6	Ganesan	Q1	terms	rep_inc	0.0
M32.6	Ganesan	Q1	genes	rep_inc	0.0
M32.6	Ganesan	Q2	terms	rep_inc	0.0
M32.6	Ganesan	Q2	genes	rep_inc	0.0
M32.6	Ganesan	Q3	terms	rep_inc	0.0
M32.6	Ganesan	Q3	genes	rep_inc	0.0
M32.6	LC	Q0	terms	rep	0.0
M32.6	LC	Q0	genes	rep	0.0
M32.6	LC	Q1	terms	rep_inc	0.0
M32.6	LC	Q1	genes	rep_inc	0.0
M32.6	LC	Q2	terms	rep_inc	0.0
M32.6	LC	Q2	genes	rep_inc	0.0
M32.6	LC	Q3	terms	rep_inc	0.0
M32.6	LC	Q3	genes	rep_inc	0.0
M32.6	PS	Q0	terms	rep	0.0
M32.6	PS	Q0	genes	rep	0.0
M32.6	PS	Q1	terms	rep_inc	0.0
M32.6	PS	Q1	genes	rep_inc	0.0
M32.6	PS	Q2	terms	rep_inc	0.0
M32.6	PS	Q2	genes	rep_inc	0.0
M32.6	PS	Q3	terms	rep_inc	0.0
M32.6	PS	Q3	genes	rep_inc	0.0
M32.6	Zhou	Q0	terms	rep	0.0
M32.6	Zhou	Q0	genes	rep	0.0
M32.6	Zhou	Q1	terms	rep_inc	0.0
M32.6	Zhou	Q1	genes	rep_inc	0.0
M32.6	Zhou	Q2	terms	rep_inc	0.0
M32.6	Zhou	Q2	genes	rep_inc	0.0
M32.6	Zhou	Q3	terms	rep_inc	0.0
M32.6	Zhou	Q3	genes	rep_inc	0.0
M32.6	Resnik	Q0	terms	rep	0.0
M32.6	Resnik	Q0	genes	rep	0.0
M32.6	Resnik	Q1	terms	rep_inc	0.0
M32.6	Resnik	Q1	genes	rep_inc	0.0
M32.6	Resnik	Q2	terms	rep_inc	0.0
M32.6	Resnik	Q2	genes	rep_inc	0.0
M32.6	Resnik	Q3	terms	rep_inc	0.0
M32.6	Resnik	Q3	genes	rep_inc	0.0
M32.6	Lin	Q0	terms	rep	0.0
M32.6	Lin	Q0	genes	rep	0.0
M32.6	Lin	Q1	terms	rep_inc	0.0
M32.6	Lin	Q1	genes	rep_inc	0.0
M32.6	Lin	Q2	terms	rep_inc	0.0
M32.6	Lin	Q2	genes	rep_inc	0.0
M32.6	Lin	Q3	terms	rep_inc	0.0
M32.6	Lin	Q3	genes	rep_inc	0.0
M32.6	Nunivers	Q0	terms	rep	0.0
M32.6	Nunivers	Q0	genes	rep	0.0
M32.6	Nunivers	Q1	terms	rep_inc	0.0
M32.6	Nunivers	Q1	genes	rep_inc	0.0
M32.6	Nunivers	Q2	terms	rep_inc	0.0
M32.6	Nunivers	Q2	genes	rep_inc	0.0
M32.6	Nunivers	Q3	terms	rep_inc	0.0
M32.6	Nunivers	Q3	genes	rep_inc	0.0
M32.6	AIC	Q0	terms	rep	0.0
M32.6	AIC	Q0	genes	rep	0.0
M32.6	AIC	Q1	terms	rep_inc	0.0
M32.6	AIC	Q1	genes	rep_inc	0.0
M32.6	AIC	Q2	terms	rep_inc	0.0
M32.6	AIC	Q2	genes	rep_inc	0.0
M32.6	AIC	Q3	terms	rep_inc	0.0
M32.6	AIC	Q3	genes	rep_inc	0.0
M32.6	DAVID	Q0	terms	rep	0.0
M32.6	DAVID	Q0	genes	rep	0.0
M32.6	DAVID	Q1	terms	rep_inc	0.0
M32.6	DAVID	Q1	genes	rep_inc	0.0
M32.6	DAVID	Q2	terms	rep_inc	0.0
M32.6	DAVID	Q2	genes	rep_inc	0.0
M32.6	DAVID	Q3	terms	rep_inc	0.0
M32.6	DAVID	Q3	genes	rep_inc	0.0
M32.5	DF	Q0	terms	rep	0.0
M32.5	DF	Q0	genes	rep	0.0
M32.5	DF	Q1	terms	rep_inc	0.0
M32.5	DF	Q1	genes	rep_inc	0.0
M32.5	DF	Q2	terms	rep_inc	0.0
M32.5	DF	Q2	genes	rep_inc	0.0
M32.5	DF	Q3	terms	rep_inc	0.0
M32.5	DF	Q3	genes	rep_inc	0.0
M32.5	Ganesan	Q0	terms	rep	0.0
M32.5	Ganesan	Q0	genes	rep	0.0
M32.5	Ganesan	Q1	terms	rep_inc	0.0
M32.5	Ganesan	Q1	genes	rep_inc	0.0
M32.5	Ganesan	Q2	terms	rep_inc	0.0
M32.5	Ganesan	Q2	genes	rep_inc	0.0
M32.5	Ganesan	Q3	terms	rep_inc	0.0
M32.5	Ganesan	Q3	genes	rep_inc	0.0
M32.5	LC	Q0	terms	rep	0.0
M32.5	LC	Q0	genes	rep	0.0
M32.5	LC	Q1	terms	rep_inc	0.0
M32.5	LC	Q1	genes	rep_inc	0.0
M32.5	LC	Q2	terms	rep_inc	0.0
M32.5	LC	Q2	genes	rep_inc	0.0
M32.5	LC	Q3	terms	rep_inc	0.0
M32.5	LC	Q3	genes	rep_inc	0.0
M32.5	PS	Q0	terms	rep	0.0
M32.5	PS	Q0	genes	rep	0.0
M32.5	PS	Q1	terms	rep_inc	0.0
M32.5	PS	Q1	genes	rep_inc	0.0
M32.5	PS	Q2	terms	rep_inc	0.0
M32.5	PS	Q2	genes	rep_inc	0.0
M32.5	PS	Q3	terms	rep_inc	0.0
M32.5	PS	Q3	genes	rep_inc	0.0
M32.5	Zhou	Q0	terms	rep	0.0
M32.5	Zhou	Q0	genes	rep	0.0
M32.5	Zhou	Q1	terms	rep_inc	0.0
M32.5	Zhou	Q1	genes	rep_inc	0.0
M32.5	Zhou	Q2	terms	rep_inc	0.0
M32.5	Zhou	Q2	genes	rep_inc	0.0
M32.5	Zhou	Q3	terms	rep_inc	0.0
M32.5	Zhou	Q3	genes	rep_inc	0.0
M32.5	Resnik	Q0	terms	rep	0.0
M32.5	Resnik	Q0	genes	rep	0.0
M32.5	Resnik	Q1	terms	rep_inc	0.0
M32.5	Resnik	Q1	genes	rep_inc	0.0
M32.5	Resnik	Q2	terms	rep_inc	0.0
M32.5	Resnik	Q2	genes	rep_inc	0.0
M32.5	Resnik	Q3	terms	rep_inc	0.0
M32.5	Resnik	Q3	genes	rep_inc	0.0
M32.5	Lin	Q0	terms	rep	0.0
M32.5	Lin	Q0	genes	rep	0.0
M32.5	Lin	Q1	terms	rep_inc	0.0
M32.5	Lin	Q1	genes	rep_inc	0.0
M32.5	Lin	Q2	terms	rep_inc	0.0
M32.5	Lin	Q2	genes	rep_inc	0.0
M32.5	Lin	Q3	terms	rep_inc	0.0
M32.5	Lin	Q3	genes	rep_inc	0.0
M32.5	Nunivers	Q0	terms	rep	0.0
M32.5	Nunivers	Q0	genes	rep	0.0
M32.5	Nunivers	Q1	terms	rep_inc	0.0
M32.5	Nunivers	Q1	genes	rep_inc	0.0
M32.5	Nunivers	Q2	terms	rep_inc	0.0
M32.5	Nunivers	Q2	genes	rep_inc	0.0
M32.5	Nunivers	Q3	terms	rep_inc	0.0
M32.5	Nunivers	Q3	genes	rep_inc	0.0
M32.5	AIC	Q0	terms	rep	0.0
M32.5	AIC	Q0	genes	rep	0.0
M32.5	AIC	Q1	terms	rep_inc	0.0
M32.5	AIC	Q1	genes	rep_inc	0.0
M32.5	AIC	Q2	terms	rep_inc	0.0
M32.5	AIC	Q2	genes	rep_inc	0.0
M32.5	AIC	Q3	terms	rep_inc	0.0
M32.5	AIC	Q3	genes	rep_inc	0.0
M32.5	DAVID	Q0	terms	rep	0.0
M32.5	DAVID	Q0	genes	rep	0.0
M32.5	DAVID	Q1	terms	rep_inc	0.0
M32.5	DAVID	Q1	genes	rep_inc	0.0
M32.5	DAVID	Q2	terms	rep_inc	0.0
M32.5	DAVID	Q2	genes	rep_inc	0.0
M32.5	DAVID	Q3	terms	rep_inc	0.0
M32.5	DAVID	Q3	genes	rep_inc	0.0
M32.4	DF	Q0	terms	rep	15.909090909090908
M32.4	DF	Q0	genes	rep	76.92307692307692
M32.4	DF	Q1	terms	rep_inc	6.818181818181818
M32.4	DF	Q1	genes	rep_inc	61.53846153846154
M32.4	DF	Q2	terms	rep_inc	4.545454545454546
M32.4	DF	Q2	genes	rep_inc	46.15384615384615
M32.4	DF	Q3	terms	rep_inc	2.272727272727273
M32.4	DF	Q3	genes	rep_inc	38.46153846153846
M32.4	Ganesan	Q0	terms	rep	31.25
M32.4	Ganesan	Q0	genes	rep	100.0
M32.4	Ganesan	Q1	terms	rep_inc	0.0
M32.4	Ganesan	Q1	genes	rep_inc	0.0
M32.4	Ganesan	Q2	terms	rep_inc	0.0
M32.4	Ganesan	Q2	genes	rep_inc	0.0
M32.4	Ganesan	Q3	terms	rep_inc	0.0
M32.4	Ganesan	Q3	genes	rep_inc	0.0
M32.4	LC	Q0	terms	rep	66.66666666666667
M32.4	LC	Q0	genes	rep	100.0
M32.4	LC	Q1	terms	rep_inc	0.0
M32.4	LC	Q1	genes	rep_inc	0.0
M32.4	LC	Q2	terms	rep_inc	0.0
M32.4	LC	Q2	genes	rep_inc	0.0
M32.4	LC	Q3	terms	rep_inc	0.0
M32.4	LC	Q3	genes	rep_inc	0.0
M32.4	PS	Q0	terms	rep	35.714285714285715
M32.4	PS	Q0	genes	rep	100.0
M32.4	PS	Q1	terms	rep_inc	0.0
M32.4	PS	Q1	genes	rep_inc	0.0
M32.4	PS	Q2	terms	rep_inc	0.0
M32.4	PS	Q2	genes	rep_inc	0.0
M32.4	PS	Q3	terms	rep_inc	0.0
M32.4	PS	Q3	genes	rep_inc	0.0
M32.4	Zhou	Q0	terms	rep	50.0
M32.4	Zhou	Q0	genes	rep	100.0
M32.4	Zhou	Q1	terms	rep_inc	0.0
M32.4	Zhou	Q1	genes	rep_inc	0.0
M32.4	Zhou	Q2	terms	rep_inc	0.0
M32.4	Zhou	Q2	genes	rep_inc	0.0
M32.4	Zhou	Q3	terms	rep_inc	0.0
M32.4	Zhou	Q3	genes	rep_inc	0.0
M32.4	Resnik	Q0	terms	rep	33.333333333333336
M32.4	Resnik	Q0	genes	rep	100.0
M32.4	Resnik	Q1	terms	rep_inc	3.7037037037037037
M32.4	Resnik	Q1	genes	rep_inc	38.46153846153846
M32.4	Resnik	Q2	terms	rep_inc	3.7037037037037037
M32.4	Resnik	Q2	genes	rep_inc	38.46153846153846
M32.4	Resnik	Q3	terms	rep_inc	3.7037037037037037
M32.4	Resnik	Q3	genes	rep_inc	38.46153846153846
M32.4	Lin	Q0	terms	rep	32.0
M32.4	Lin	Q0	genes	rep	92.3076923076923
M32.4	Lin	Q1	terms	rep_inc	4.0
M32.4	Lin	Q1	genes	rep_inc	38.46153846153846
M32.4	Lin	Q2	terms	rep_inc	4.0
M32.4	Lin	Q2	genes	rep_inc	38.46153846153846
M32.4	Lin	Q3	terms	rep_inc	4.0
M32.4	Lin	Q3	genes	rep_inc	38.46153846153846
M32.4	Nunivers	Q0	terms	rep	19.565217391304348
M32.4	Nunivers	Q0	genes	rep	84.61538461538461
M32.4	Nunivers	Q1	terms	rep_inc	8.695652173913043
M32.4	Nunivers	Q1	genes	rep_inc	61.53846153846154
M32.4	Nunivers	Q2	terms	rep_inc	6.521739130434782
M32.4	Nunivers	Q2	genes	rep_inc	53.84615384615385
M32.4	Nunivers	Q3	terms	rep_inc	2.1739130434782608
M32.4	Nunivers	Q3	genes	rep_inc	38.46153846153846
M32.4	AIC	Q0	terms	rep	17.073170731707318
M32.4	AIC	Q0	genes	rep	76.92307692307692
M32.4	AIC	Q1	terms	rep_inc	7.317073170731708
M32.4	AIC	Q1	genes	rep_inc	61.53846153846154
M32.4	AIC	Q2	terms	rep_inc	4.878048780487805
M32.4	AIC	Q2	genes	rep_inc	46.15384615384615
M32.4	AIC	Q3	terms	rep_inc	2.4390243902439024
M32.4	AIC	Q3	genes	rep_inc	38.46153846153846
M32.4	DAVID	Q0	terms	rep	66.66666666666667
M32.4	DAVID	Q0	genes	rep	46.15384615384615
M32.4	DAVID	Q1	terms	rep_inc	66.66666666666667
M32.4	DAVID	Q1	genes	rep_inc	46.15384615384615
M32.4	DAVID	Q2	terms	rep_inc	33.333333333333336
M32.4	DAVID	Q2	genes	rep_inc	23.076923076923077
