Module	SS	Quartile	type	variable	value
M9.50	LC	Q2	genes	rep_inc	0.0
M9.50	LC	Q3	terms	rep_inc	0.0
M9.50	LC	Q3	genes	rep_inc	0.0
M9.50	PS	Q0	terms	rep	14.285714285714286
M9.50	PS	Q0	genes	rep	85.71428571428571
M9.50	PS	Q1	terms	rep_inc	4.761904761904762
M9.50	PS	Q1	genes	rep_inc	42.857142857142854
M9.50	PS	Q2	terms	rep_inc	4.761904761904762
M9.50	PS	Q2	genes	rep_inc	42.857142857142854
M9.50	PS	Q3	terms	rep_inc	0.0
M9.50	PS	Q3	genes	rep_inc	0.0
M9.50	Zhou	Q0	terms	rep	66.66666666666667
M9.50	Zhou	Q0	genes	rep	100.0
M9.50	Zhou	Q1	terms	rep_inc	0.0
M9.50	Zhou	Q1	genes	rep_inc	0.0
M9.50	Zhou	Q2	terms	rep_inc	0.0
M9.50	Zhou	Q2	genes	rep_inc	0.0
M9.50	Zhou	Q3	terms	rep_inc	0.0
M9.50	Zhou	Q3	genes	rep_inc	0.0
M9.50	Resnik	Q0	terms	rep	23.529411764705884
M9.50	Resnik	Q0	genes	rep	85.71428571428571
M9.50	Resnik	Q1	terms	rep_inc	0.0
M9.50	Resnik	Q1	genes	rep_inc	0.0
M9.50	Resnik	Q2	terms	rep_inc	0.0
M9.50	Resnik	Q2	genes	rep_inc	0.0
M9.50	Resnik	Q3	terms	rep_inc	0.0
M9.50	Resnik	Q3	genes	rep_inc	0.0
M9.50	Lin	Q0	terms	rep	14.285714285714286
M9.50	Lin	Q0	genes	rep	100.0
M9.50	Lin	Q1	terms	rep_inc	0.0
M9.50	Lin	Q1	genes	rep_inc	0.0
M9.50	Lin	Q2	terms	rep_inc	0.0
M9.50	Lin	Q2	genes	rep_inc	0.0
M9.50	Lin	Q3	terms	rep_inc	0.0
M9.50	Lin	Q3	genes	rep_inc	0.0
M9.50	Nunivers	Q0	terms	rep	8.333333333333334
M9.50	Nunivers	Q0	genes	rep	71.42857142857143
M9.50	Nunivers	Q1	terms	rep_inc	0.0
M9.50	Nunivers	Q1	genes	rep_inc	0.0
M9.50	Nunivers	Q2	terms	rep_inc	0.0
M9.50	Nunivers	Q2	genes	rep_inc	0.0
M9.50	Nunivers	Q3	terms	rep_inc	0.0
M9.50	Nunivers	Q3	genes	rep_inc	0.0
M9.50	AIC	Q0	terms	rep	42.857142857142854
M9.50	AIC	Q0	genes	rep	100.0
M9.50	AIC	Q1	terms	rep_inc	0.0
M9.50	AIC	Q1	genes	rep_inc	0.0
M9.50	AIC	Q2	terms	rep_inc	0.0
M9.50	AIC	Q2	genes	rep_inc	0.0
M9.50	AIC	Q3	terms	rep_inc	0.0
M9.50	AIC	Q3	genes	rep_inc	0.0
M9.50	DAVID	Q0	terms	rep	100.0
M9.50	DAVID	Q0	genes	rep	42.857142857142854
M9.50	DAVID	Q1	terms	rep_inc	100.0
M9.50	DAVID	Q1	genes	rep_inc	42.857142857142854
M9.50	DAVID	Q2	terms	rep_inc	0.0
M9.50	DAVID	Q2	genes	rep_inc	0.0
M9.50	DAVID	Q3	terms	rep_inc	0.0
M9.50	DAVID	Q3	genes	rep_inc	0.0
M8.99	DF	Q0	terms	rep	16.216216216216218
M8.99	DF	Q0	genes	rep	100.0
M8.99	DF	Q1	terms	rep_inc	8.108108108108109
M8.99	DF	Q1	genes	rep_inc	85.71428571428571
M8.99	DF	Q2	terms	rep_inc	2.7027027027027026
M8.99	DF	Q2	genes	rep_inc	42.857142857142854
M8.99	DF	Q3	terms	rep_inc	2.7027027027027026
M8.99	DF	Q3	genes	rep_inc	42.857142857142854
M8.99	Ganesan	Q0	terms	rep	50.0
M8.99	Ganesan	Q0	genes	rep	100.0
M8.99	Ganesan	Q1	terms	rep_inc	0.0
M8.99	Ganesan	Q1	genes	rep_inc	0.0
M8.99	Ganesan	Q2	terms	rep_inc	0.0
M8.99	Ganesan	Q2	genes	rep_inc	0.0
M8.99	Ganesan	Q3	terms	rep_inc	0.0
M8.99	Ganesan	Q3	genes	rep_inc	0.0
M8.99	LC	Q0	terms	rep	55.55555555555556
M8.99	LC	Q0	genes	rep	100.0
M8.99	LC	Q1	terms	rep_inc	0.0
M8.99	LC	Q1	genes	rep_inc	0.0
M8.99	LC	Q2	terms	rep_inc	0.0
M8.99	LC	Q2	genes	rep_inc	0.0
M8.99	LC	Q3	terms	rep_inc	0.0
M8.99	LC	Q3	genes	rep_inc	0.0
M8.99	PS	Q0	terms	rep	30.76923076923077
M8.99	PS	Q0	genes	rep	100.0
M8.99	PS	Q1	terms	rep_inc	0.0
M8.99	PS	Q1	genes	rep_inc	0.0
M8.99	PS	Q2	terms	rep_inc	0.0
M8.99	PS	Q2	genes	rep_inc	0.0
M8.99	PS	Q3	terms	rep_inc	0.0
M8.99	PS	Q3	genes	rep_inc	0.0
M8.99	Zhou	Q0	terms	rep	57.142857142857146
M8.99	Zhou	Q0	genes	rep	100.0
M8.99	Zhou	Q1	terms	rep_inc	0.0
M8.99	Zhou	Q1	genes	rep_inc	0.0
M8.99	Zhou	Q2	terms	rep_inc	0.0
M8.99	Zhou	Q2	genes	rep_inc	0.0
M8.99	Zhou	Q3	terms	rep_inc	0.0
M8.99	Zhou	Q3	genes	rep_inc	0.0
M8.99	Resnik	Q0	terms	rep	62.5
M8.99	Resnik	Q0	genes	rep	100.0
M8.99	Resnik	Q1	terms	rep_inc	12.5
M8.99	Resnik	Q1	genes	rep_inc	57.142857142857146
M8.99	Resnik	Q2	terms	rep_inc	0.0
M8.99	Resnik	Q2	genes	rep_inc	0.0
M8.99	Resnik	Q3	terms	rep_inc	0.0
M8.99	Resnik	Q3	genes	rep_inc	0.0
M8.99	Lin	Q0	terms	rep	36.0
M8.99	Lin	Q0	genes	rep	100.0
M8.99	Lin	Q1	terms	rep_inc	16.0
M8.99	Lin	Q1	genes	rep_inc	85.71428571428571
M8.99	Lin	Q2	terms	rep_inc	0.0
M8.99	Lin	Q2	genes	rep_inc	0.0
M8.99	Lin	Q3	terms	rep_inc	0.0
M8.99	Lin	Q3	genes	rep_inc	0.0
M8.99	Nunivers	Q0	terms	rep	10.526315789473685
M8.99	Nunivers	Q0	genes	rep	85.71428571428571
M8.99	Nunivers	Q1	terms	rep_inc	5.2631578947368425
M8.99	Nunivers	Q1	genes	rep_inc	71.42857142857143
M8.99	Nunivers	Q2	terms	rep_inc	2.6315789473684212
M8.99	Nunivers	Q2	genes	rep_inc	42.857142857142854
M8.99	Nunivers	Q3	terms	rep_inc	2.6315789473684212
M8.99	Nunivers	Q3	genes	rep_inc	42.857142857142854
M8.99	AIC	Q0	terms	rep	50.0
M8.99	AIC	Q0	genes	rep	100.0
M8.99	AIC	Q1	terms	rep_inc	10.0
M8.99	AIC	Q1	genes	rep_inc	57.142857142857146
M8.99	AIC	Q2	terms	rep_inc	0.0
M8.99	AIC	Q2	genes	rep_inc	0.0
M8.99	AIC	Q3	terms	rep_inc	0.0
M8.99	AIC	Q3	genes	rep_inc	0.0
M8.99	DAVID	Q0	terms	rep	0.0
M8.99	DAVID	Q0	genes	rep	0.0
M8.99	DAVID	Q1	terms	rep_inc	0.0
M8.99	DAVID	Q1	genes	rep_inc	0.0
M8.99	DAVID	Q2	terms	rep_inc	0.0
M8.99	DAVID	Q2	genes	rep_inc	0.0
M8.99	DAVID	Q3	terms	rep_inc	0.0
M8.99	DAVID	Q3	genes	rep_inc	0.0
M8.98	DF	Q0	terms	rep	12.5
M8.98	DF	Q0	genes	rep	100.0
M8.98	DF	Q1	terms	rep_inc	6.25
M8.98	DF	Q1	genes	rep_inc	37.5
M8.98	DF	Q2	terms	rep_inc	0.0
M8.98	DF	Q2	genes	rep_inc	0.0
M8.98	DF	Q3	terms	rep_inc	0.0
M8.98	DF	Q3	genes	rep_inc	0.0
M8.98	Ganesan	Q0	terms	rep	44.44444444444444
M8.98	Ganesan	Q0	genes	rep	100.0
M8.98	Ganesan	Q1	terms	rep_inc	0.0
M8.98	Ganesan	Q1	genes	rep_inc	0.0
M8.98	Ganesan	Q2	terms	rep_inc	0.0
M8.98	Ganesan	Q2	genes	rep_inc	0.0
M8.98	Ganesan	Q3	terms	rep_inc	0.0
M8.98	Ganesan	Q3	genes	rep_inc	0.0
M8.98	LC	Q0	terms	rep	100.0
M8.98	LC	Q0	genes	rep	100.0
M8.98	LC	Q1	terms	rep_inc	0.0
M8.98	LC	Q1	genes	rep_inc	0.0
M8.98	LC	Q2	terms	rep_inc	0.0
M8.98	LC	Q2	genes	rep_inc	0.0
M8.98	LC	Q3	terms	rep_inc	0.0
M8.98	LC	Q3	genes	rep_inc	0.0
M8.98	PS	Q0	terms	rep	44.44444444444444
M8.98	PS	Q0	genes	rep	100.0
M8.98	PS	Q1	terms	rep_inc	0.0
M8.98	PS	Q1	genes	rep_inc	0.0
M8.98	PS	Q2	terms	rep_inc	0.0
M8.98	PS	Q2	genes	rep_inc	0.0
M8.98	PS	Q3	terms	rep_inc	0.0
M8.98	PS	Q3	genes	rep_inc	0.0
M8.98	Zhou	Q0	terms	rep	85.71428571428571
M8.98	Zhou	Q0	genes	rep	100.0
M8.98	Zhou	Q1	terms	rep_inc	0.0
M8.98	Zhou	Q1	genes	rep_inc	0.0
M8.98	Zhou	Q2	terms	rep_inc	0.0
M8.98	Zhou	Q2	genes	rep_inc	0.0
M8.98	Zhou	Q3	terms	rep_inc	0.0
M8.98	Zhou	Q3	genes	rep_inc	0.0
M8.98	Resnik	Q0	terms	rep	45.45454545454545
M8.98	Resnik	Q0	genes	rep	100.0
M8.98	Resnik	Q1	terms	rep_inc	9.090909090909092
M8.98	Resnik	Q1	genes	rep_inc	37.5
M8.98	Resnik	Q2	terms	rep_inc	0.0
M8.98	Resnik	Q2	genes	rep_inc	0.0
M8.98	Resnik	Q3	terms	rep_inc	0.0
M8.98	Resnik	Q3	genes	rep_inc	0.0
M8.98	Lin	Q0	terms	rep	53.84615384615385
M8.98	Lin	Q0	genes	rep	100.0
M8.98	Lin	Q1	terms	rep_inc	7.6923076923076925
M8.98	Lin	Q1	genes	rep_inc	37.5
M8.98	Lin	Q2	terms	rep_inc	0.0
M8.98	Lin	Q2	genes	rep_inc	0.0
M8.98	Lin	Q3	terms	rep_inc	0.0
M8.98	Lin	Q3	genes	rep_inc	0.0
M8.98	Nunivers	Q0	terms	rep	10.526315789473685
M8.98	Nunivers	Q0	genes	rep	75.0
M8.98	Nunivers	Q1	terms	rep_inc	5.2631578947368425
M8.98	Nunivers	Q1	genes	rep_inc	37.5
M8.98	Nunivers	Q2	terms	rep_inc	0.0
M8.98	Nunivers	Q2	genes	rep_inc	0.0
M8.98	Nunivers	Q3	terms	rep_inc	0.0
M8.98	Nunivers	Q3	genes	rep_inc	0.0
M8.98	AIC	Q0	terms	rep	100.0
M8.98	AIC	Q0	genes	rep	100.0
M8.98	AIC	Q1	terms	rep_inc	0.0
M8.98	AIC	Q1	genes	rep_inc	0.0
M8.98	AIC	Q2	terms	rep_inc	0.0
M8.98	AIC	Q2	genes	rep_inc	0.0
M8.98	AIC	Q3	terms	rep_inc	0.0
M8.98	AIC	Q3	genes	rep_inc	0.0
M8.98	DAVID	Q0	terms	rep	0.0
M8.98	DAVID	Q0	genes	rep	0.0
M8.98	DAVID	Q1	terms	rep_inc	0.0
M8.98	DAVID	Q1	genes	rep_inc	0.0
M8.98	DAVID	Q2	terms	rep_inc	0.0
M8.98	DAVID	Q2	genes	rep_inc	0.0
M8.98	DAVID	Q3	terms	rep_inc	0.0
M8.98	DAVID	Q3	genes	rep_inc	0.0
M8.97	DF	Q0	terms	rep	5.0
M8.97	DF	Q0	genes	rep	42.857142857142854
M8.97	DF	Q1	terms	rep_inc	5.0
M8.97	DF	Q1	genes	rep_inc	42.857142857142854
M8.97	DF	Q2	terms	rep_inc	0.0
M8.97	DF	Q2	genes	rep_inc	0.0
M8.97	DF	Q3	terms	rep_inc	0.0
M8.97	DF	Q3	genes	rep_inc	0.0
M8.97	Ganesan	Q0	terms	rep	33.333333333333336
M8.97	Ganesan	Q0	genes	rep	100.0
M8.97	Ganesan	Q1	terms	rep_inc	0.0
M8.97	Ganesan	Q1	genes	rep_inc	0.0
M8.97	Ganesan	Q2	terms	rep_inc	0.0
M8.97	Ganesan	Q2	genes	rep_inc	0.0
M8.97	Ganesan	Q3	terms	rep_inc	0.0
M8.97	Ganesan	Q3	genes	rep_inc	0.0
M8.97	LC	Q0	terms	rep	28.571428571428573
M8.97	LC	Q0	genes	rep	100.0
M8.97	LC	Q1	terms	rep_inc	0.0
M8.97	LC	Q1	genes	rep_inc	0.0
M8.97	LC	Q2	terms	rep_inc	0.0
M8.97	LC	Q2	genes	rep_inc	0.0
M8.97	LC	Q3	terms	rep_inc	0.0
M8.97	LC	Q3	genes	rep_inc	0.0
M8.97	PS	Q0	terms	rep	37.5
M8.97	PS	Q0	genes	rep	100.0
M8.97	PS	Q1	terms	rep_inc	0.0
M8.97	PS	Q1	genes	rep_inc	0.0
M8.97	PS	Q2	terms	rep_inc	0.0
M8.97	PS	Q2	genes	rep_inc	0.0
M8.97	PS	Q3	terms	rep_inc	0.0
M8.97	PS	Q3	genes	rep_inc	0.0
M8.97	Zhou	Q0	terms	rep	28.571428571428573
M8.97	Zhou	Q0	genes	rep	100.0
M8.97	Zhou	Q1	terms	rep_inc	0.0
M8.97	Zhou	Q1	genes	rep_inc	0.0
M8.97	Zhou	Q2	terms	rep_inc	0.0
M8.97	Zhou	Q2	genes	rep_inc	0.0
M8.97	Zhou	Q3	terms	rep_inc	0.0
M8.97	Zhou	Q3	genes	rep_inc	0.0
M8.97	Resnik	Q0	terms	rep	25.0
M8.97	Resnik	Q0	genes	rep	100.0
M8.97	Resnik	Q1	terms	rep_inc	0.0
M8.97	Resnik	Q1	genes	rep_inc	0.0
M8.97	Resnik	Q2	terms	rep_inc	0.0
M8.97	Resnik	Q2	genes	rep_inc	0.0
M8.97	Resnik	Q3	terms	rep_inc	0.0
M8.97	Resnik	Q3	genes	rep_inc	0.0
M8.97	Lin	Q0	terms	rep	25.0
M8.97	Lin	Q0	genes	rep	100.0
M8.97	Lin	Q1	terms	rep_inc	0.0
M8.97	Lin	Q1	genes	rep_inc	0.0
M8.97	Lin	Q2	terms	rep_inc	0.0
M8.97	Lin	Q2	genes	rep_inc	0.0
M8.97	Lin	Q3	terms	rep_inc	0.0
M8.97	Lin	Q3	genes	rep_inc	0.0
M8.97	Nunivers	Q0	terms	rep	5.2631578947368425
M8.97	Nunivers	Q0	genes	rep	42.857142857142854
M8.97	Nunivers	Q1	terms	rep_inc	0.0
M8.97	Nunivers	Q1	genes	rep_inc	0.0
M8.97	Nunivers	Q2	terms	rep_inc	0.0
M8.97	Nunivers	Q2	genes	rep_inc	0.0
M8.97	Nunivers	Q3	terms	rep_inc	0.0
M8.97	Nunivers	Q3	genes	rep_inc	0.0
M8.97	AIC	Q0	terms	rep	28.571428571428573
M8.97	AIC	Q0	genes	rep	100.0
M8.97	AIC	Q1	terms	rep_inc	0.0
M8.97	AIC	Q1	genes	rep_inc	0.0
M8.97	AIC	Q2	terms	rep_inc	0.0
M8.97	AIC	Q2	genes	rep_inc	0.0
M8.97	AIC	Q3	terms	rep_inc	0.0
M8.97	AIC	Q3	genes	rep_inc	0.0
M8.97	DAVID	Q0	terms	rep	NaN
M8.97	DAVID	Q0	genes	rep	0.0
M8.97	DAVID	Q1	terms	rep_inc	NaN
M8.97	DAVID	Q1	genes	rep_inc	0.0
M8.97	DAVID	Q2	terms	rep_inc	NaN
M8.97	DAVID	Q2	genes	rep_inc	0.0
M8.97	DAVID	Q3	terms	rep_inc	NaN
M8.97	DAVID	Q3	genes	rep_inc	0.0
M8.96	DF	Q0	terms	rep	12.5
M8.96	DF	Q0	genes	rep	75.0
M8.96	DF	Q1	terms	rep_inc	0.0
M8.96	DF	Q1	genes	rep_inc	0.0
M8.96	DF	Q2	terms	rep_inc	0.0
M8.96	DF	Q2	genes	rep_inc	0.0
M8.96	DF	Q3	terms	rep_inc	0.0
M8.96	DF	Q3	genes	rep_inc	0.0
M8.96	Ganesan	Q0	terms	rep	57.142857142857146
M8.96	Ganesan	Q0	genes	rep	100.0
M8.96	Ganesan	Q1	terms	rep_inc	0.0
M8.96	Ganesan	Q1	genes	rep_inc	0.0
M8.96	Ganesan	Q2	terms	rep_inc	0.0
M8.96	Ganesan	Q2	genes	rep_inc	0.0
M8.96	Ganesan	Q3	terms	rep_inc	0.0
M8.96	Ganesan	Q3	genes	rep_inc	0.0
M8.96	LC	Q0	terms	rep	66.66666666666667
M8.96	LC	Q0	genes	rep	100.0
M8.96	LC	Q1	terms	rep_inc	0.0
M8.96	LC	Q1	genes	rep_inc	0.0
M8.96	LC	Q2	terms	rep_inc	0.0
M8.96	LC	Q2	genes	rep_inc	0.0
M8.96	LC	Q3	terms	rep_inc	0.0
M8.96	LC	Q3	genes	rep_inc	0.0
M8.96	PS	Q0	terms	rep	38.46153846153846
M8.96	PS	Q0	genes	rep	100.0
M8.96	PS	Q1	terms	rep_inc	0.0
M8.96	PS	Q1	genes	rep_inc	0.0
M8.96	PS	Q2	terms	rep_inc	0.0
M8.96	PS	Q2	genes	rep_inc	0.0
M8.96	PS	Q3	terms	rep_inc	0.0
M8.96	PS	Q3	genes	rep_inc	0.0
M8.96	Zhou	Q0	terms	rep	66.66666666666667
M8.96	Zhou	Q0	genes	rep	100.0
M8.96	Zhou	Q1	terms	rep_inc	0.0
M8.96	Zhou	Q1	genes	rep_inc	0.0
M8.96	Zhou	Q2	terms	rep_inc	0.0
M8.96	Zhou	Q2	genes	rep_inc	0.0
M8.96	Zhou	Q3	terms	rep_inc	0.0
M8.96	Zhou	Q3	genes	rep_inc	0.0
M8.96	Resnik	Q0	terms	rep	13.636363636363637
M8.96	Resnik	Q0	genes	rep	75.0
M8.96	Resnik	Q1	terms	rep_inc	0.0
M8.96	Resnik	Q1	genes	rep_inc	0.0
M8.96	Resnik	Q2	terms	rep_inc	0.0
M8.96	Resnik	Q2	genes	rep_inc	0.0
M8.96	Resnik	Q3	terms	rep_inc	0.0
M8.96	Resnik	Q3	genes	rep_inc	0.0
M8.96	Lin	Q0	terms	rep	31.25
M8.96	Lin	Q0	genes	rep	100.0
M8.96	Lin	Q1	terms	rep_inc	0.0
M8.96	Lin	Q1	genes	rep_inc	0.0
M8.96	Lin	Q2	terms	rep_inc	0.0
M8.96	Lin	Q2	genes	rep_inc	0.0
M8.96	Lin	Q3	terms	rep_inc	0.0
M8.96	Lin	Q3	genes	rep_inc	0.0
M8.96	Nunivers	Q0	terms	rep	22.22222222222222
M8.96	Nunivers	Q0	genes	rep	100.0
M8.96	Nunivers	Q1	terms	rep_inc	0.0
M8.96	Nunivers	Q1	genes	rep_inc	0.0
M8.96	Nunivers	Q2	terms	rep_inc	0.0
M8.96	Nunivers	Q2	genes	rep_inc	0.0
M8.96	Nunivers	Q3	terms	rep_inc	0.0
M8.96	Nunivers	Q3	genes	rep_inc	0.0
M8.96	AIC	Q0	terms	rep	66.66666666666667
M8.96	AIC	Q0	genes	rep	100.0
M8.96	AIC	Q1	terms	rep_inc	0.0
M8.96	AIC	Q1	genes	rep_inc	0.0
M8.96	AIC	Q2	terms	rep_inc	0.0
M8.96	AIC	Q2	genes	rep_inc	0.0
M8.96	AIC	Q3	terms	rep_inc	0.0
M8.96	AIC	Q3	genes	rep_inc	0.0
M8.96	DAVID	Q0	terms	rep	NaN
M8.96	DAVID	Q0	genes	rep	0.0
M8.96	DAVID	Q1	terms	rep_inc	NaN
M8.96	DAVID	Q1	genes	rep_inc	0.0
M8.96	DAVID	Q2	terms	rep_inc	NaN
M8.96	DAVID	Q2	genes	rep_inc	0.0
M8.96	DAVID	Q3	terms	rep_inc	NaN
M8.96	DAVID	Q3	genes	rep_inc	0.0
M9.49	DF	Q0	terms	rep	17.647058823529413
M9.49	DF	Q0	genes	rep	100.0
M9.49	DF	Q1	terms	rep_inc	11.764705882352942
M9.49	DF	Q1	genes	rep_inc	42.857142857142854
M9.49	DF	Q2	terms	rep_inc	11.764705882352942
M9.49	DF	Q2	genes	rep_inc	42.857142857142854
M9.49	DF	Q3	terms	rep_inc	5.882352941176471
M9.49	DF	Q3	genes	rep_inc	42.857142857142854
M9.49	Ganesan	Q0	terms	rep	22.22222222222222
M9.49	Ganesan	Q0	genes	rep	100.0
M9.49	Ganesan	Q1	terms	rep_inc	11.11111111111111
M9.49	Ganesan	Q1	genes	rep_inc	85.71428571428571
M9.49	Ganesan	Q2	terms	rep_inc	5.555555555555555
M9.49	Ganesan	Q2	genes	rep_inc	42.857142857142854
M9.49	Ganesan	Q3	terms	rep_inc	5.555555555555555
M9.49	Ganesan	Q3	genes	rep_inc	42.857142857142854
M9.49	LC	Q0	terms	rep	50.0
M9.49	LC	Q0	genes	rep	100.0
M9.49	LC	Q1	terms	rep_inc	0.0
M9.49	LC	Q1	genes	rep_inc	0.0
M9.49	LC	Q2	terms	rep_inc	0.0
M9.49	LC	Q2	genes	rep_inc	0.0
M9.49	LC	Q3	terms	rep_inc	0.0
M9.49	LC	Q3	genes	rep_inc	0.0
M9.49	PS	Q0	terms	rep	16.666666666666668
M9.49	PS	Q0	genes	rep	100.0
M9.49	PS	Q1	terms	rep_inc	0.0
M9.49	PS	Q1	genes	rep_inc	0.0
M9.49	PS	Q2	terms	rep_inc	0.0
M9.49	PS	Q2	genes	rep_inc	0.0
M9.49	PS	Q3	terms	rep_inc	0.0
M9.49	PS	Q3	genes	rep_inc	0.0
M9.49	Zhou	Q0	terms	rep	28.571428571428573
M9.49	Zhou	Q0	genes	rep	100.0
M9.49	Zhou	Q1	terms	rep_inc	0.0
M9.49	Zhou	Q1	genes	rep_inc	0.0
M9.49	Zhou	Q2	terms	rep_inc	0.0
M9.49	Zhou	Q2	genes	rep_inc	0.0
M9.49	Zhou	Q3	terms	rep_inc	0.0
M9.49	Zhou	Q3	genes	rep_inc	0.0
M9.49	Resnik	Q0	terms	rep	10.526315789473685
M9.49	Resnik	Q0	genes	rep	42.857142857142854
M9.49	Resnik	Q1	terms	rep_inc	10.526315789473685
M9.49	Resnik	Q1	genes	rep_inc	42.857142857142854
M9.49	Resnik	Q2	terms	rep_inc	10.526315789473685
M9.49	Resnik	Q2	genes	rep_inc	42.857142857142854
M9.49	Resnik	Q3	terms	rep_inc	5.2631578947368425
M9.49	Resnik	Q3	genes	rep_inc	42.857142857142854
M9.49	Lin	Q0	terms	rep	9.523809523809524
M9.49	Lin	Q0	genes	rep	42.857142857142854
M9.49	Lin	Q1	terms	rep_inc	9.523809523809524
M9.49	Lin	Q1	genes	rep_inc	42.857142857142854
M9.49	Lin	Q2	terms	rep_inc	9.523809523809524
M9.49	Lin	Q2	genes	rep_inc	42.857142857142854
M9.49	Lin	Q3	terms	rep_inc	9.523809523809524
M9.49	Lin	Q3	genes	rep_inc	42.857142857142854
M9.49	Nunivers	Q0	terms	rep	10.0
M9.49	Nunivers	Q0	genes	rep	42.857142857142854
M9.49	Nunivers	Q1	terms	rep_inc	10.0
M9.49	Nunivers	Q1	genes	rep_inc	42.857142857142854
M9.49	Nunivers	Q2	terms	rep_inc	10.0
M9.49	Nunivers	Q2	genes	rep_inc	42.857142857142854
M9.49	Nunivers	Q3	terms	rep_inc	10.0
M9.49	Nunivers	Q3	genes	rep_inc	42.857142857142854
M9.49	AIC	Q0	terms	rep	17.647058823529413
M9.49	AIC	Q0	genes	rep	85.71428571428571
M9.49	AIC	Q1	terms	rep_inc	17.647058823529413
M9.49	AIC	Q1	genes	rep_inc	85.71428571428571
M9.49	AIC	Q2	terms	rep_inc	11.764705882352942
M9.49	AIC	Q2	genes	rep_inc	42.857142857142854
M9.49	AIC	Q3	terms	rep_inc	5.882352941176471
M9.49	AIC	Q3	genes	rep_inc	42.857142857142854
M9.49	DAVID	Q0	terms	rep	NaN
M9.49	DAVID	Q0	genes	rep	0.0
M9.49	DAVID	Q1	terms	rep_inc	NaN
M9.49	DAVID	Q1	genes	rep_inc	0.0
M9.49	DAVID	Q2	terms	rep_inc	NaN
M9.49	DAVID	Q2	genes	rep_inc	0.0
M9.49	DAVID	Q3	terms	rep_inc	NaN
M9.49	DAVID	Q3	genes	rep_inc	0.0
M8.95	DF	Q0	terms	rep	18.75
M8.95	DF	Q0	genes	rep	83.33333333333333
M8.95	DF	Q1	terms	rep_inc	6.25
M8.95	DF	Q1	genes	rep_inc	50.0
M8.95	DF	Q2	terms	rep_inc	0.0
M8.95	DF	Q2	genes	rep_inc	0.0
M8.95	DF	Q3	terms	rep_inc	0.0
M8.95	DF	Q3	genes	rep_inc	0.0
M8.95	Ganesan	Q0	terms	rep	57.142857142857146
M8.95	Ganesan	Q0	genes	rep	100.0
M8.95	Ganesan	Q1	terms	rep_inc	14.285714285714286
M8.95	Ganesan	Q1	genes	rep_inc	50.0
M8.95	Ganesan	Q2	terms	rep_inc	0.0
M8.95	Ganesan	Q2	genes	rep_inc	0.0
M8.95	Ganesan	Q3	terms	rep_inc	0.0
M8.95	Ganesan	Q3	genes	rep_inc	0.0
M8.95	LC	Q0	terms	rep	50.0
M8.95	LC	Q0	genes	rep	100.0
M8.95	LC	Q1	terms	rep_inc	0.0
M8.95	LC	Q1	genes	rep_inc	0.0
M8.95	LC	Q2	terms	rep_inc	0.0
M8.95	LC	Q2	genes	rep_inc	0.0
M8.95	LC	Q3	terms	rep_inc	0.0
M8.95	LC	Q3	genes	rep_inc	0.0
M8.95	PS	Q0	terms	rep	57.142857142857146
M8.95	PS	Q0	genes	rep	100.0
M8.95	PS	Q1	terms	rep_inc	14.285714285714286
M8.95	PS	Q1	genes	rep_inc	50.0
M8.95	PS	Q2	terms	rep_inc	0.0
M8.95	PS	Q2	genes	rep_inc	0.0
M8.95	PS	Q3	terms	rep_inc	0.0
M8.95	PS	Q3	genes	rep_inc	0.0
M8.95	Zhou	Q0	terms	rep	50.0
M8.95	Zhou	Q0	genes	rep	100.0
M8.95	Zhou	Q1	terms	rep_inc	0.0
M8.95	Zhou	Q1	genes	rep_inc	0.0
M8.95	Zhou	Q2	terms	rep_inc	0.0
M8.95	Zhou	Q2	genes	rep_inc	0.0
M8.95	Zhou	Q3	terms	rep_inc	0.0
M8.95	Zhou	Q3	genes	rep_inc	0.0
M8.95	Resnik	Q0	terms	rep	21.428571428571427
M8.95	Resnik	Q0	genes	rep	100.0
M8.95	Resnik	Q1	terms	rep_inc	7.142857142857143
M8.95	Resnik	Q1	genes	rep_inc	50.0
M8.95	Resnik	Q2	terms	rep_inc	0.0
M8.95	Resnik	Q2	genes	rep_inc	0.0
M8.95	Resnik	Q3	terms	rep_inc	0.0
M8.95	Resnik	Q3	genes	rep_inc	0.0
M8.95	Lin	Q0	terms	rep	60.0
M8.95	Lin	Q0	genes	rep	100.0
M8.95	Lin	Q1	terms	rep_inc	10.0
M8.95	Lin	Q1	genes	rep_inc	50.0
M8.95	Lin	Q2	terms	rep_inc	0.0
M8.95	Lin	Q2	genes	rep_inc	0.0
M8.95	Lin	Q3	terms	rep_inc	0.0
M8.95	Lin	Q3	genes	rep_inc	0.0
M8.95	Nunivers	Q0	terms	rep	26.666666666666668
M8.95	Nunivers	Q0	genes	rep	100.0
M8.95	Nunivers	Q1	terms	rep_inc	13.333333333333334
M8.95	Nunivers	Q1	genes	rep_inc	66.66666666666667
M8.95	Nunivers	Q2	terms	rep_inc	6.666666666666667
M8.95	Nunivers	Q2	genes	rep_inc	50.0
M8.95	Nunivers	Q3	terms	rep_inc	0.0
M8.95	Nunivers	Q3	genes	rep_inc	0.0
M8.95	AIC	Q0	terms	rep	50.0
M8.95	AIC	Q0	genes	rep	100.0
M8.95	AIC	Q1	terms	rep_inc	16.666666666666668
